#GPSstart GPSend GMSTstart GMSTend
1174644171.0 1174648298.0 39665.324169119616 39665.625114739865
1174659798.0 1174683225.0 39666.46370806507 39668.172032045615
1174685834.0 1174694542.0 39668.362283349066 39668.99728079785
1174694970.0 1174695154.0 39669.028491051664 39669.04190854541
1174697048.0 1174701498.0 39669.18002122164 39669.50452037449
1174701581.0 1174711376.0 39669.51057283302 39670.22483557957
1174713285.0 1174716303.0 39670.36404207311 39670.584118127066
1174718425.0 1174744823.0 39670.7388568253 39672.66382956927
1174770805.0 1174775682.0 39674.55846711153 39674.91410360328
1174778042.0 1174796295.0 39675.08619753699 39676.417227444734
1174816069.0 1174817131.0 39677.85917043154 39677.93661270436
1174819351.0 1174830986.0 39678.0984976755 39678.9469353536
1174880965.0 1174882764.0 39682.59146193722 39682.72264710284
1174885521.0 1174900387.0 39682.923690737895 39684.00773668049
1174924785.0 1174936633.0 39685.78686710627 39686.65083699197
1174938887.0 1174951193.0 39686.81520128374 39687.7125690608
1174953063.0 1174963254.0 39687.848931626984 39688.59207115411
1174966499.0 1174989111.0 39688.82870031516 39690.47759355112
1174991571.0 1175005930.0 39690.6569796022 39691.70405451551
1175008116.0 1175017892.0 39691.86346016897 39692.57633741514
1175026468.0 1175048873.0 39693.2017092704 39694.83550782918
1175056349.0 1175076781.0 39695.38066641089 39696.870591520885
1175080906.0 1175092754.0 39697.1713912996 39698.035361188246
1175095211.0 1175110721.0 39698.214528474105 39699.34553564334
1175114102.0 1175115506.0 39699.59208208098 39699.69446338675
1175124884.0 1175185602.0 39700.378318010815 39704.80594491681
1175188914.0 1175213498.0 39705.047459792455 39706.84015355643
1175226600.0 1175241286.0 39707.7955665748 39708.86648670964
1175254842.0 1175270155.0 39709.85500593338 39710.97164763602
1175272976.0 1175278311.0 39711.17735822338 39711.56639260357
1175291233.0 1175305944.0 39712.50867981712 39713.58142297982
1175307788.0 1175346166.0 39713.715889594445 39716.514457817655
1175387900.0 1175389791.0 39719.55774945061 39719.69564336162
1175390314.0 1175407684.0 39719.73378112605 39721.00042165091
1175417166.0 1175437180.0 39721.6918600754 39723.15130414217
1175440952.0 1175458673.0 39723.426362753635 39724.7185986042
1175459072.0 1175482209.0 39724.74769414708 39726.434870991936
1175555219.0 1175557566.0 39731.75884477844 39731.92999073636
1175559003.0 1175573828.0 39732.034778441994 39733.11583461572
1175576431.0 1175577939.0 39733.30564839165 39733.415613500794
1175578372.0 1175590801.0 39733.44718836136 39734.35352544216
1175592587.0 1175607111.0 39734.48376262905 39735.54286953867
1175608134.0 1175608441.0 39735.61746788118 39735.63985467866
1175613195.0 1175622304.0 39735.98652186669 39736.65076069987
1175650658.0 1175653529.0 39738.71836722792 39738.927723873974
1175653827.0 1175661952.0 39738.94945438164 39739.5419387938
1175664974.0 1175674873.0 39739.76230653376 39740.48415308364
1175681408.0 1175693190.0 39740.96069285475 39741.819849943706
1175696574.0 1175705338.0 39742.06661514361 39742.7056961786
1175707280.0 1175713577.0 39742.847309069075 39743.306493604694
1175713726.0 1175713877.0 39743.317358857064 39743.328369950956
1175714157.0 1175714177.0 39743.34878787609 39743.35024630015
1175714372.0 1175726430.0 39743.364465925224 39744.24374925624
1175730193.0 1175761379.0 39744.51815157497 39746.79227082466
1175763829.0 1175771198.0 39746.97092766224 39747.50828368124
1175773467.0 1175787566.0 39747.673741790306 39748.701857205466
1175789620.0 1175805751.0 39748.85163726247 39750.02792847199
1175809042.0 1175826553.0 39750.267912005744 39751.544834413944
1175829132.0 1175861678.0 39751.73289807983 39754.10619010705
1175864533.0 1175894548.0 39754.31438001502 39756.503108587654
1175896934.0 1175901246.0 39756.67709847294 39756.99153450767
1175902741.0 1175902793.0 39757.10055164104 39757.10434354125
1175908888.0 1175920868.0 39757.548798003525 39758.42239348276
1175924115.0 1175925233.0 39758.65916848241 39758.740694338485
1175927593.0 1175948595.0 39758.91278827219 39760.44427844595
1175951739.0 1175954199.0 39760.673542565935 39760.852928617016
1175954245.0 1175954431.0 39760.85628298973 39760.86984632499
1175987192.0 1175993268.0 39763.25881640135 39763.70188536032
1175995421.0 1175995573.0 39763.85888461393 39763.86996863153
1176003108.0 1176007600.0 39764.419429561734 39764.74699140423
1176007616.0 1176008256.0 39764.748158145245 39764.794827685895
1176008272.0 1176009968.0 39764.795994423956 39764.91966870991
1176009984.0 1176013616.0 39764.92083544799 39765.18568509395
1176013632.0 1176017952.0 39765.186851834966 39765.50187123875
1176017968.0 1176018608.0 39765.50303797682 39765.549707517464
1176018624.0 1176019248.0 39765.55087425847 39765.59637706106
1176019264.0 1176019312.0 39765.59754379913 39765.601044013354
1176019328.0 1176020960.0 39765.60221075143 39765.72121808508
1176020976.0 1176021136.0 39765.722384823144 39765.73405220685
1176021152.0 1176021200.0 39765.735218944916 39765.73871916209
1176021216.0 1176022032.0 39765.739885900155 39765.799389565516
1176022048.0 1176022336.0 39765.80055630359 39765.82155759776
1176022352.0 1176028295.0 39765.82272433584 39766.25609478052
1176031689.0 1176031853.0 39766.50358919395 39766.515548263626
1176035500.0 1176048028.0 39766.78149172983 39767.69504800432
1176161618.0 1176192494.0 39775.978162402644 39778.22967609549
1176196960.0 1176214183.0 39778.55534198934 39779.81126310337
1176215133.0 1176240003.0 39779.88053820377 39781.69408741747
1176240818.0 1176243552.0 39781.753518162055 39781.95288460783
1176246666.0 1176255832.0 39782.17996109612 39782.84835643626
1176258787.0 1176262901.0 39783.06383845867 39783.363836106066
1176268867.0 1176280682.0 39783.7988837371 39784.66044722589
1176289567.0 1176294583.0 39785.308351720145 39785.67412425076
1176300290.0 1176339849.0 39786.09028530149 39788.97497341232
1176342081.0 1176350521.0 39789.13773343848 39789.75318801715
1176352582.0 1176372510.0 39789.90347852536 39791.356651374226
1176395856.0 1176423311.0 39793.05906874068 39795.061119147795
1176425174.0 1176441427.0 39795.19697126863 39796.382158858185
1176450667.0 1176472221.0 39797.0559503612 39798.62769301326
1176476070.0 1176489508.0 39798.90836655283 39799.88828108253
1176497736.0 1176516601.0 39800.48827637435 39801.863934029636
1176518959.0 1176531375.0 39802.03588212182 39802.94127122684
1176533644.0 1176553682.0 39803.10672933591 39804.56792350978
1176595907.0 1176596024.0 39807.64701943102 39807.65555120723
1176598899.0 1176607335.0 39807.86519953634 39808.480362431954
1176609893.0 1176622774.0 39808.66689475303 39809.60619219767
1176625291.0 1176652815.0 39809.7897347528 39811.79681672187
1176678262.0 1176680838.0 39813.652441444676 39813.84028634828
1176684149.0 1176696391.0 39814.08172830315 39814.97442912792
1176698654.0 1176703193.0 39815.13944970947 39815.47043884837
1176705963.0 1176722651.0 39815.67243045628 39816.88933875084
1176724139.0 1176739227.0 39816.997845433 39818.09807987594
1176755414.0 1176764180.0 39819.27845466874 39819.91768154524
1176764853.0 1176778140.0 39819.9667574828 39820.93566091861
1176786440.0 1176803591.0 39821.54090653471 39822.791577324446
1176804232.0 1176810808.0 39822.838319785864 39823.31784932587
1176812777.0 1176841986.0 39823.46143108573 39825.5913852065
1176846827.0 1176847623.0 39825.94439653612 39826.00244177741
1176848015.0 1176858687.0 39826.03102687201 39826.80924147685
1176860565.0 1176886854.0 39826.946187412075 39828.86321174887
1176889021.0 1176902820.0 39829.02123189903 39830.027470965004
1176907015.0 1176922463.0 39830.333375226466 39831.459861282
1176922521.0 1176952451.0 39831.46409070971 39833.64662098521
1176959011.0 1177018954.0 39834.12498378713 39838.49609679372
1177026739.0 1177049132.0 39839.063788011495 39840.69671151525
1177074678.0 1177105792.0 39842.55955543173 39844.828424360065
1177123526.0 1177164045.0 39846.12160818643 39849.07630060823
1177209746.0 1177223293.0 39852.40887047479 39853.396733411675
1177225925.0 1177258288.0 39853.58866190147 39855.94860935571
1177281673.0 1177329086.0 39857.65387064661 39861.11128153719
1177331081.0 1177333845.0 39861.25675924864 39861.45831333196
1177369164.0 1177369720.0 39864.03381572938 39864.074359893675
1177370095.0 1177392014.0 39864.101705329434 39865.70006420375
1177394964.0 1177406720.0 39865.91518162236 39866.77244275973
1177409232.0 1177418668.0 39866.95562071102 39867.64370476282
1177434057.0 1177435023.0 39868.76588847277 39868.83633031126
1177435264.0 1177447339.0 39868.85390431197 39869.73442730184
1177520308.0 1177541571.0 39875.05541131946 39876.605933912135
1177654078.0 1177656082.0 39884.81007469869 39884.95620869993
1177658597.0 1177672783.0 39885.13960541352 39886.174064970284
1177733102.0 1177768904.0 39890.57259633339 39893.18331965007
1177796486.0 1177803875.0 39895.19463104687 39895.73344548699
1177811496.0 1177821013.0 39896.28917763509 39896.983168300954
1177824246.0 1177825129.0 39897.21892240697 39897.283311789855
1177839098.0 1177885000.0 39898.30194745303 39901.649174475104
1177980643.0 1177982480.0 39908.6235728424 39908.75752900874
1177985323.0 1177988569.0 39908.964843864625 39909.2015459435
1178019619.0 1178027606.0 39911.46574791659 39912.04816921065
1178029473.0 1178031437.0 39912.18431301455 39912.327530170616
1178066630.0 1178067037.0 39914.893844502025 39914.923523413934
1178071712.0 1178084110.0 39915.26442982941 39916.16850635483
1178086457.0 1178088584.0 39916.33965231274 39916.494755617714
1178089999.0 1178090173.0 39916.59793905776 39916.61062733801
1178106583.0 1178109466.0 39917.807263548966 39918.01749525004
1178112398.0 1178140501.0 39918.23130008611 39920.28060340582
1178145614.0 1178193208.0 39920.653449288606 39924.124058910646
1178196470.0 1178209034.0 39924.3619277276 39925.27810916422
1178209133.0 1178254018.0 39925.28532836083 39928.55839456203
1178269976.0 1178285786.0 39929.722070409145 39930.874953927574
1178287456.0 1178287618.0 39930.99673226195 39931.0085454901
1178287651.0 1178290830.0 39931.01095188702 39931.24276825131
1180982425.0 1180995430.0 40127.51699400637 40128.46533367551
1180998096.0 1181022604.0 40128.65974148298 40130.44689323671
1181029950.0 1181030949.0 40130.98257206935 40131.05542030476
1181047872.0 1181057422.0 40132.289465072514 40132.98586213528
1181092302.0 1181092427.0 40135.529352147576 40135.5384672899
1181092531.0 1181107149.0 40135.54605109032 40136.612012586884
1181113427.0 1181138190.0 40137.06981162214 40138.87555827018
1181143878.0 1181156253.0 40139.290333820536 40140.19273315666
1181172991.0 1181210138.0 40141.41328750991 40144.12208978682
1181239268.0 1181251374.0 40146.24628313503 40147.12906668028
1181254134.0 1181285200.0 40147.33032907764 40149.5956977888
1181290540.0 1181307525.0 40149.98509677574 40151.22366265427
1181326180.0 1181351750.0 40152.58400686718 40154.44860089077
1181355209.0 1181365065.0 40154.70083517726 40155.41954611673
1181369691.0 1181379675.0 40155.75687939724 40156.48492424425
1181383156.0 1181386010.0 40156.738762796325 40156.94687978355
1181390091.0 1181392345.0 40157.24447103108 40157.408835322836
1181445240.0 1181450470.0 40161.26600000445 40161.647377663445
1181453120.0 1181458099.0 40161.840618732844 40162.20369318058
1181476973.0 1181477149.0 40163.58000712861 40163.59284125331
1181477167.0 1181477596.0 40163.59415383291 40163.62543701042
1181480212.0 1181490871.0 40163.81619876215 40164.59346539119
1181500456.0 1181520531.0 40165.292414695345 40166.75630695212
1181529193.0 1181577191.0 40167.3879500282 40170.88801979693
1181577312.0 1181580023.0 40170.8968432562 40171.09453251855
1181615023.0 1181629245.0 40173.646773066415 40174.68385778238
1181640835.0 1181641666.0 40175.52901401147 40175.58961149414
1181641722.0 1181644122.0 40175.593695080344 40175.76870585924
1181644587.0 1181660988.0 40175.80261419888 40176.99859412004
1181666517.0 1181681075.0 40177.40177520454 40178.46336143184
1181681173.0 1181689077.0 40178.47050770475 40179.046876543194
1181692782.0 1181696938.0 40179.317049434205 40179.62010976831
1181697009.0 1181730821.0 40179.625287171824 40182.090897383794
1181767534.0 1181776123.0 40184.76805187938 40185.39437171041
1181779748.0 1181845009.0 40185.65871090811 40190.41761863898
1181848883.0 1181851863.0 40190.70011520641 40190.91742025965
1181859793.0 1181889852.0 40191.49568504674 40193.68762215055
1181895746.0 1181909723.0 40194.11741946024 40195.13663849244
1181911829.0 1181927865.0 40195.290210452586 40196.45957415148
1181953922.0 1181982263.0 40198.3596807803 40200.42633933257
1181984880.0 1181985668.0 40200.617174005056 40200.674635880256
1181998222.0 1182002508.0 40201.59008810336 40201.90262818946
1182212336.0 1182214346.0 40217.20352904672 40217.35010057547
1182215940.0 1182312478.0 40217.46633690252 40224.505999704794
1182319862.0 1182320009.0 40225.04444954109 40225.055168951934
1182320159.0 1182334734.0 40225.066107125065 40226.128933011205
1182337374.0 1182350176.0 40226.32144487005 40227.25498154215
1182353210.0 1182373480.0 40227.476224337115 40228.954336218965
1182375875.0 1182402821.0 40229.128982394046 40231.09391593326
1182404853.0 1182422273.0 40231.2420917276 40232.51237830822
1182424943.0 1182426063.0 40232.70707780169 40232.7887494993
1182427665.0 1182450915.0 40232.90556919537 40234.60098613338
1182459995.0 1182466733.0 40235.2631102527 40235.754453017915
1182468832.0 1182471466.0 40235.9075145298 40236.09958886113
1182474559.0 1182478039.0 40236.32513400458 40236.5788996359
1182483357.0 1182493245.0 40236.966694357245 40237.68773877288
1182500432.0 1182513309.0 40238.21182313966 40239.15082889832
1182524287.0 1182532816.0 40239.95135737694 40240.57330193872
1182537944.0 1182538732.0 40240.947241641756 40241.00470351401
1182540664.0 1182553787.0 40241.14558719097 40242.10253155417
1182555704.0 1182558444.0 40242.24232141675 40242.44212539004
1182583304.0 1182587250.0 40244.254945393164 40244.542692284886
1182604433.0 1182607274.0 40245.79569655078 40246.0028655622
1182640072.0 1182640251.0 40248.39453372146 40248.407586608446
1182648962.0 1182653018.0 40249.042802819524 40249.33857103918
1182657344.0 1182666817.0 40249.65402797047 40250.34481010516
1182670054.0 1182710105.0 40250.58085589716 40253.50142121703
1182710220.0 1182712447.0 40253.50980715171 40253.67220257114
1182718673.0 1182726561.0 40254.126209703245 40254.70141180362
1182726725.0 1182727538.0 40254.7133708733 40254.77265577637
1182727983.0 1182732812.0 40254.805105691936 40255.157241966546
1182738989.0 1182803613.0 40255.607675960724 40260.32013291325
1182803680.0 1182822817.0 40260.32501863077 40261.720510842155
1182835118.0 1182839696.0 40262.617514012476 40262.9513470758
1182839716.0 1182844687.0 40262.952805499874 40263.315296578556
1182849342.0 1182849389.0 40263.65474457291 40263.65817186637
1182851242.0 1182876756.0 40263.79329477372 40265.65380521111
1182878244.0 1182882987.0 40265.76231189619 40266.108176949965
1182890630.0 1182893526.0 40266.665513366584 40266.876693040525
1182893540.0 1182897724.0 40266.877713937065 40267.18281606426
1182907848.0 1182968079.0 40267.92106987386 40272.31318417463
1182978693.0 1182980413.0 40273.08716935174 40273.21259374479
1182991164.0 1182992670.0 40273.996569119256 40274.10638838395
1182994476.0 1182998512.0 40274.23808399783 40274.53239379342
1183000565.0 1183000954.0 40274.6821009326 40274.710467261975
1183003246.0 1183008871.0 40274.87760255738 40275.28778407328
1183012258.0 1183086110.0 40275.53476803842 40280.92014143894
1183090199.0 1183093428.0 40281.21831605843 40281.45377847848
1183101507.0 1183144269.0 40282.04290851794 40285.16116310016
1183146911.0 1183161428.0 40285.35382080053 40286.412417258936
1183164668.0 1183175579.0 40286.64868181323 40287.44432457432
1183175765.0 1183194810.0 40287.457887909586 40288.846671375584
1183196907.0 1183207449.0 40288.99958704299 40289.76832189876
1183211486.0 1183220809.0 40290.06270461512 40290.742548576665
1183226260.0 1183241630.0 40291.140041812316 40292.260840018986
1183244287.0 1183273716.0 40292.45459153666 40294.60058831038
1183277870.0 1183298457.0 40294.90350280295 40296.404730695765
1183324519.0 1183335264.0 40298.30520192839 40299.08873977827
1183336509.0 1183338263.0 40299.17952662113 40299.30743033187
1183344636.0 1183357910.0 40299.772156877756 40300.740112334846
1184033240.0 1184072323.0 40349.985958342484 40352.83593598234
1184098611.0 1184098651.0 40354.75288739836 40354.75580424355
1184098680.0 1184101352.0 40354.75791895742 40354.95276429242
1184101627.0 1184102995.0 40354.972817610804 40355.07257375739
1184103002.0 1184107052.0 40355.07308420565 40355.368414897806
1184151849.0 1184202810.0 40358.63506403666 40362.35119919685
1184204772.0 1184212989.0 40362.49427051138 40363.09346366894
1184232786.0 1184233099.0 40364.53708384505 40364.55990817002
1184237683.0 1184243995.0 40364.894178760864 40365.354457110865
1184245878.0 1184256570.0 40365.49176765284 40366.27144068175
1184365754.0 1184370179.0 40374.23326445547 40374.55594058337
1184402086.0 1184421027.0 40376.88263598778 40378.26383565333
1184462587.0 1184475183.0 40381.294439003104 40382.21295391588
1184479264.0 1184528381.0 40382.51054516341 40386.09221370898
1184537237.0 1184538428.0 40386.738003489365 40386.824852587546
1184538452.0 1184539877.0 40386.8266026976 40386.93051534821
1184540344.0 1184558102.0 40386.96456952938 40388.259503462854
1184563526.0 1184566385.0 40388.65502782616 40388.863509417184
1184567976.0 1184577384.0 40388.97952698193 40389.66556924062
1184581315.0 1184604592.0 40389.95222231502 40391.64960812243
1184608167.0 1184608485.0 40391.91030126436 40391.933490193165
1184610648.0 1184612256.0 40392.09121866029 40392.208475880936
1184612306.0 1184612977.0 40392.21212193963 40392.2610520386
1184615860.0 1184616790.0 40392.47128373675 40392.53910041602
1184616813.0 1184625909.0 40392.54077760238 40393.20406845977
1184648800.0 1184682939.0 40394.873306700094 40397.3627621336
1184687955.0 1184688494.0 40397.728534664224 40397.76783916967
1184688520.0 1184689546.0 40397.76973511831 40397.844552226044
1184689570.0 1184702340.0 40397.8463023361 40398.777505529106
1184720612.0 1184734466.0 40400.10992093722 40401.120170668626
1184738828.0 1184753514.0 40401.43825276206 40402.50917289689
1184766352.0 1184769174.0 40403.44533473114 40403.65111823927
1184780153.0 1184784541.0 40404.451719638644 40404.771697683645
1184794970.0 1184796476.0 40405.532192446255 40405.64201171094
1184798166.0 1184812366.0 40405.76524846938 40406.80072891975
1184843190.0 1184854322.0 40409.04845071239 40409.860209050115
1184857169.0 1184864856.0 40410.067815586124 40410.62836053392
1184867933.0 1184914219.0 40410.8527389393 40414.22796768401
1184916631.0 1184926575.0 40414.403853517935 40415.12898151683
1184930810.0 1184975570.0 40415.43780262349 40418.70175368238
1184979977.0 1184980232.0 40419.02311722775 40419.04171212206
1184982205.0 1185009051.0 40419.18558556792 40421.14322698976
1185083105.0 1185102412.0 40426.54333046655 40427.95121927513
1185144018.0 1185154003.0 40430.9851769976 40431.7132947654
1185157515.0 1185160869.0 40431.969393872874 40432.213971441095
1185179383.0 1185209255.0 40433.56403377067 40435.74233461843
1185210951.0 1185212380.0 40435.866008901445 40435.970213238055
1185244709.0 1185258236.0 40438.32768137462 40439.314085884485
1185258283.0 1185307302.0 40439.3175131809 40442.89203545061
1185335781.0 1185380560.0 40444.96875712392 40448.234093683175
1185382893.0 1185395109.0 40448.404218747484 40449.29502362068
1185422899.0 1185454498.0 40451.32150261541 40453.62573830451
1185456195.0 1185480149.0 40453.74948551122 40455.49623894217
1185502632.0 1185509871.0 40457.13572534981 40457.66360161681
1185511780.0 1185566556.0 40457.80280811037 40461.79713748951
1185582175.0 1185583816.0 40462.93609306592 40463.05575668643
1185583939.0 1185609176.0 40463.06472599016 40464.90503726762
1185615253.0 1185631465.0 40465.34817914737 40466.530376970964
1185657012.0 1185657618.0 40468.3932938082 40468.43748403118
1185658405.0 1185661973.0 40468.494872982665 40468.75505567633
1185663125.0 1185667694.0 40468.83906085009 40469.17223762361
1185667824.0 1185686036.0 40469.18171737561 40470.50975751447
1185688132.0 1185692843.0 40470.662600264055 40471.00613184167
1185694830.0 1185703716.0 40471.15102618408 40471.799003596156
1185706559.0 1185714094.0 40472.00631845205 40472.555779382245
1185717213.0 1185725681.0 40472.783220474346 40473.40071684611
1185752703.0 1185764510.0 40475.37119239266 40476.23217250947
1185766527.0 1185813600.0 40476.37925448651 40479.81187218271
1185834803.0 1185841805.0 40481.35801950906 40481.86861346133
1185844430.0 1185852416.0 40482.060031502864 40482.64237987323
1185859289.0 1185877299.0 40483.143566997176 40484.4568770627
1185884855.0 1185898649.0 40485.00786933772 40486.01374379696
1185908557.0 1185909698.0 40486.73624663666 40486.819449679075
1185911226.0 1185912267.0 40486.930873209356 40487.00678413441
1185917123.0 1185917208.0 40487.360889281335 40487.36708757847
1185919458.0 1185919620.0 40487.53116018717 40487.54297341533
1185919760.0 1185924698.0 40487.55318237496 40487.913267056734
1185927650.0 1185927743.0 40488.12853031686 40488.13531198596
1185928394.0 1185935429.0 40488.18278365794 40488.69578401006
1185938678.0 1185961201.0 40488.93270485417 40490.575108107
1185963700.0 1185999076.0 40490.75733808251 40493.336996986895
1186004105.0 1186037161.0 40493.703717493314 40496.11419931211
1186037177.0 1186054458.0 40496.11536605018 40497.375516591936
1186058184.0 1186061164.0 40497.64722082777 40497.864525881
1186062778.0 1186081491.0 40497.982220629165 40499.346794269804
1186091991.0 1186095021.0 40500.11246643593 40500.33341754492
1186097762.0 1186097841.0 40500.53329444189 40500.539055211506
1186099167.0 1186107558.0 40500.63574866844 40501.24763010919
1186108971.0 1186119406.0 40501.35066770771 40502.111599997836
1186124539.0 1186181960.0 40502.485904304674 40506.6731101494
1186192126.0 1186192196.0 40507.41442664572 40507.419531128464
1186192238.0 1186201220.0 40507.42259381518 40508.077571661575
1186203173.0 1186235395.0 40508.21998668631 40510.569652257225
1186295197.0 1186295229.0 40514.93048338049 40514.93281685664
1186295253.0 1186304056.0 40514.93456696375 40515.57649192316
1186307186.0 1186329783.0 40515.804735149526 40517.452534571086
1186352757.0 1186418824.0 40519.127825267016 40523.945507449745
1186447247.0 1186460392.0 40526.01814553686 40526.97669416857
1186461993.0 1186490404.0 40527.09344094095 40529.165203978904
1186492564.0 1186499610.0 40529.3227136808 40529.83651616424
1186525342.0 1186528323.0 40531.71292341598 40531.93030138998
1186531497.0 1186546595.0 40532.161753147506 40533.26271679809
1186549117.0 1186561209.0 40533.44662395995 40534.32838660866
1186567274.0 1186609762.0 40534.7706534363 40537.868927620904
1186642718.0 1186664343.0 40540.27211732233 40541.849037374974
1186670535.0 1186676275.0 40542.300565189405 40542.71913263997
1186678228.0 1186679836.0 40542.86154766176 40542.978804885366
1186683520.0 1186694319.0 40543.247446434485 40544.03492202317
1186696763.0 1186707551.0 40544.21314133618 40544.999814793526
1186711196.0 1186719875.0 40545.26561241822 40545.89849515313
1186723943.0 1186733722.0 40546.195138424875 40546.90823443628
1186735200.0 1186767947.0 40547.01601190787 40549.40396108767
1186772033.0 1186818068.0 40549.70191693902 40553.058842475395
1186823203.0 1186840847.0 40553.433292623755 40554.71991354625
1186876228.0 1186876541.0 40557.29993705445 40557.32276137944
1186878951.0 1186893398.0 40557.49850137183 40558.551993347486
1186896637.0 1186939867.0 40558.78818498103 40561.94056666518
1186953082.0 1187001383.0 40562.904219776705 40566.42638465399
1187004229.0 1187018570.0 40566.63391827217 40567.67968060587
1187020362.0 1187020428.0 40567.810355323214 40567.815168119974
1187020514.0 1187020665.0 40567.821439337866 40567.8324504347
1187021292.0 1187021342.0 40567.87817199955 40567.881818058246
1187021434.0 1187021509.0 40567.88852680365 40567.89399589021
1187021617.0 1187021749.0 40567.901871376635 40567.91149697016
1187023759.0 1187039543.0 40568.05806849891 40569.20905606578
1187041639.0 1187048799.0 40569.361898812436 40569.8840143098
1187050446.0 1187052165.0 40570.00411545783 40570.12946692718
1187053501.0 1187061744.0 40570.22688959469 40570.827978706766
1187083263.0 1187124168.0 40572.397169117445 40575.380009106324
1187127296.0 1187141919.0 40575.60810649117 40576.67443259447
1187143810.0 1187144700.0 40576.81232650255 40576.87722633371
1187150318.0 1187225085.0 40577.28689740425 40582.73899366673
1187227032.0 1187232088.0 40582.88097116101 40583.24966053976
1187242738.0 1187243530.0 40584.026270876086 40584.08402443432
1187247638.0 1187276790.0 40584.38358455418 40586.50938216799
1187278803.0 1187300384.0 40586.65617246198 40588.22988398345
1187304896.0 1187307748.0 40588.55890424999 40588.76687539568
1187310864.0 1187312021.0 40588.994097725496 40589.078467506
1187313588.0 1187353744.0 40589.19273496071 40592.120957004685
1187356678.0 1187360177.0 40592.334907682285 40592.590058816895
1187366006.0 1187440027.0 40593.015116250586 40598.41281332753
1187441993.0 1187443322.0 40598.55617632511 40598.653088544335
1187483745.0 1187494760.0 40601.60078053767 40602.40400709918
1187499243.0 1187517064.0 40602.73091265188 40604.030440619834
1187523988.0 1187600981.0 40604.53534672032 40610.14976548144
1187605445.0 1187605470.0 40610.47528553378 40610.47710856165
1187605757.0 1187605809.0 40610.49803693507 40610.50182883527
1187606122.0 1187606810.0 40610.524653157336 40610.57482291514
1187609751.0 1187617290.0 40610.789284041006 40611.33903665719
1187618770.0 1187619133.0 40611.446959970315 40611.47343035105
1187619153.0 1187627225.0 40611.47488877512 40612.06350836629
1187634942.0 1187651494.0 40612.62624094579 40613.83323196376
1187652923.0 1187656722.0 40613.937436297434 40614.214463781245
1187681295.0 1187681350.0 40616.00635540802 40616.01036607346
1187681364.0 1187693288.0 40616.01138697001 40616.88089886304
1187695571.0 1187733618 40617.047377868665 40619.82180918728
